序号,代码,名称,最新价,涨跌幅,换手率,市盈率,主力成本,机构参与度,综合得分,上升,目前排名,关注指数,交易日
219,000700,模塑科技,11.62,2.83,2.24,16.4,11.270261325268,0.3015652,63.73193973,-1500,2773,72.8,2026-08-05
220,000701,厦门信达,4.96,0.81,1.07,77.07,4.944569230499,0.1542096,55.93910877,-53,4682,74.0,2026-08-05
221,000702,正虹科技,5.28,-0.38,0.36,-36.39,5.313089430258,0.11153,59.33248778,805,4015,71.2,2026-08-05
222,000703,恒逸石化,16.93,3.29,0.91,8.11,16.077151587698,0.3876064,74.10865204,222,433,82.0,2026-08-05
223,000705,浙江震元,6.52,-0.46,0.65,-24.97,6.579559093739,0.1654764,61.1282471,-175,3521,70.4,2026-08-05
224,000707,双环科技,4.47,-0.45,0.25,-28.52,4.473366938732,0.197048,57.85327592,118,4334,68.8,2026-08-05
225,000708,中信特钢,14.2,0.28,0.06,11.85,14.165962030576,0.1753964,73.30107752,-93,527,79.2,2026-08-05
226,000709,河钢股份,2.13,-0.93,0.17,17.04,2.143893867311,0.3806576,64.78998329,904,2473,76.8,2026-08-05
227,000710,贝瑞基因,8.98,-2.29,4.82,-40.21,9.382922549425,0.1945256,65.0194292,-1700,2415,90.4,2026-08-05
228,000711,ST京蓝,5.23,1.16,1.16,415.14,5.234551670875,0.4098968,57.65966009,-1689,4368,73.2,2026-08-05
229,000712,锦龙股份,9.6,-2.14,2.86,-137.02,9.511280052701,0.452844,69.81016705,3560,1123,75.6,2026-08-05
230,000713,国投丰乐,5.79,0.17,0.21,-68.97,5.775899068368,0.1239376,62.30790951,-360,3189,75.6,2026-08-05
231,000715,中兴商业,4.82,0.0,0.23,31.55,4.841519080115,0.1193948,61.12062271,-285,3525,67.2,2026-08-05
232,000716,黑芝麻,4.73,-0.21,0.39,27.06,4.71538250137,0.1580496,52.93554917,6,5034,76.4,2026-08-05
233,000717,中南股份,2.25,0.45,0.23,-23.64,2.239531828481,0.1366552,55.79767805,-941,4704,72.4,2026-08-05
234,000718,苏宁环球,1.88,-0.53,0.19,286.77,1.88193988928,0.2867124,58.40235723,-1097,4219,68.0,2026-08-05
235,000719,中原传媒,12.37,-0.88,0.22,28.47,12.58496394389,0.116714,65.33993756,-223,2320,73.6,2026-08-05
236,000720,新能泰山,3.71,3.92,4.28,-52.33,3.556629309913,0.1944108,48.38874693,-65,5183,69.6,2026-08-05
237,000721,西安饮食,6.6,0.61,1.13,-32.36,6.559338175786,0.159198,61.61306048,-315,3383,88.0,2026-08-05
238,000722,湖南发展,13.41,-0.37,0.96,146.38,13.385029204418,0.182416,58.32557685,-805,4239,85.6,2026-08-05
239,000723,美锦能源,3.56,-0.28,0.4,-11.65,3.592751907122,0.2439628,59.26077969,-386,4027,75.2,2026-08-05
240,000725,京东方Ａ,5.9,-1.17,1.73,32.01,5.848289926662,0.5016672,79.12258483,31,84,92.4,2026-08-05
241,000726,鲁  泰Ａ,5.93,0.0,0.12,12.93,5.932992942082,0.2659632,72.97305836,-140,571,69.6,2026-08-05
242,000727,冠捷科技,2.25,-1.32,0.39,-9.01,2.285013712023,0.2701684,55.76152881,45,4707,71.6,2026-08-05
243,000728,国元证券,7.26,-0.95,0.18,14.61,7.346944661762,0.3564572,67.33020632,58,1723,76.4,2026-08-05
244,000729,燕京啤酒,12.67,0.72,0.31,33.72,12.586253787278,0.1891848,74.18893241,-99,427,83.6,2026-08-05
245,000731,四川美丰,5.75,-0.52,0.26,-24.66,5.792375568446,0.1954368,56.9584194,55,4518,73.6,2026-08-05
246,000733,振华科技,41.85,-1.41,0.99,364.48,42.242176216103,0.3711096,73.29257236,918,529,80.8,2026-08-05
247,000735,罗 牛 山,5.16,-1.53,0.72,-8.95,5.238295492792,0.21942,57.28095288,17,4460,76.8,2026-08-05
248,000736,中交发展,4.42,-0.67,0.29,240.34,4.401817879299,0.188337254902,56.33650051,-33,4610,83.6,2026-08-05
249,000737,北方铜业,14.33,-0.42,1.62,11.1,14.173478819009,0.4051456,77.46438779,441,167,84.0,2026-08-05
250,000738,航发控制,18.35,-0.11,0.23,47.66,18.354933154972,0.2455748,62.62190247,1002,3089,74.0,2026-08-05
251,000739,普洛药业,21.74,-0.64,0.9,25.28,22.083191392138,0.2985332,76.49665412,-215,224,91.2,2026-08-05
252,000750,国海证券,3.82,-1.29,0.28,23.75,3.867512508799,0.3724336,65.12433329,1301,2385,80.0,2026-08-05
253,000751,锌业股份,5.39,5.27,6.65,29.53,4.979491596021,0.4676188,72.93281795,1137,580,78.0,2026-08-05
254,000752,*ST西发,9.13,3.4,0.85,79.64,8.737616197414,0.3178288,70.49764707,749,981,66.0,2026-08-05
255,000753,漳州发展,4.79,-0.62,0.34,60.46,4.819017940372,0.1575544,60.21690122,-225,3778,72.0,2026-08-05
256,000755,山西高速,4.66,-0.64,0.06,15.2,4.689456407653,0.1153828,65.75941619,946,2195,68.8,2026-08-05
257,000756,新华制药,13.92,1.83,1.6,28.9,13.663089911595,0.203988,64.75146818,-256,2488,80.0,2026-08-05
258,000757,浩物股份,3.91,2.09,1.06,62.92,3.836188786359,0.1970168,59.38126277,-64,4000,64.8,2026-08-05
259,000758,中色股份,6.2,0.16,0.77,11.88,6.153748219575,0.3117956,67.53644752,2094,1668,77.2,2026-08-05
260,000759,中百集团,6.75,-2.6,4.35,-11.48,6.85603802601,0.2245968,57.97372427,634,4310,90.0,2026-08-05
261,000761,本钢板材,2.33,-0.85,0.11,-2.23,2.355182100884,0.1623004,55.5845401,-673,4743,67.2,2026-08-05
262,000762,西藏矿业,23.87,0.13,0.97,163.7,23.784798341104,0.2518832,65.07040306,1067,2402,78.4,2026-08-05
263,000766,通化金马,17.22,-0.29,0.44,455.76,17.453818996358,0.3150092,56.60604284,-2091,4571,75.6,2026-08-05
264,000767,晋控电力,3.73,-2.1,1.47,45.63,3.787881347314,0.3019316,61.46380543,1059,3420,77.6,2026-08-05
265,000768,中航西飞,20.86,0.0,0.15,58.89,20.85678824997,0.3646936,67.59256474,1631,1654,82.0,2026-08-05
266,000776,广发证券,21.11,-1.22,0.23,8.77,21.223467186696,0.4716504,77.99788066,519,131,81.2,2026-08-05
267,000777,中核科技,18.11,-3.16,1.76,-162.11,18.396167815633,0.2323572,68.84985046,1129,1363,84.4,2026-08-05
268,000778,新兴铸管,3.82,-1.29,0.39,19.19,3.853662317302,0.3304708,65.76805384,1145,2193,77.2,2026-08-05
269,000779,甘咨询,14.48,7.34,5.29,28.89,13.490791382203,0.2542424,76.24817307,-10,241,85.6,2026-08-05
270,000782,恒申新材,7.52,0.67,1.09,-240.35,7.312404801774,0.4177896,58.82422222,70,4132,63.2,2026-08-05
271,000783,长江证券,8.95,-0.11,0.61,8.33,8.967119140904,0.3811332,70.67507497,-786,950,79.6,2026-08-05
272,000785,居然智家,2.25,-1.32,0.29,56.4,2.289920601783,0.292916,57.26850864,-1430,4461,73.6,2026-08-05
273,000786,北新建材,18.44,-1.34,0.38,9.76,18.665999988444,0.2101972,70.91639567,57,918,81.2,2026-08-05
274,000788,北大医药,5.21,-0.95,0.57,28.75,5.258490285776,0.206482,60.39805632,-58,3730,72.4,2026-08-05
275,000789,万年青,4.09,0.49,0.1,-40.38,4.073518646409,0.0649244,51.70395242,-28,5108,72.0,2026-08-05
276,000790,华神科技,3.78,-0.79,0.99,243.84,3.814988254064,0.2741228,50.74215673,-123,5141,69.2,2026-08-05
277,000791,甘肃能源,7.75,-2.02,0.45,12.9,7.884481175862,0.2432988,65.73210851,-563,2208,71.2,2026-08-05
278,000792,盐湖股份,28.4,0.42,0.29,12.41,28.131988079217,0.4503528,77.38317856,794,173,86.0,2026-08-05
279,000793,ST华闻,2.22,-0.89,0.18,-87.22,2.237566795373,0.212395769231,52.12526497,38,5083,72.8,2026-08-05
280,000795,英洛华,8.72,0.93,0.74,35.1,8.637845137592,0.2395896,63.08935861,130,2950,78.8,2026-08-05
281,000796,凯撒旅业,3.89,-0.26,0.43,556.51,3.900850921102,0.2146524,52.52606093,-335,5061,74.8,2026-08-05
282,000797,中国武夷,2.38,-0.83,0.29,-9.7,2.378882237,0.1824204,56.58975614,-130,4575,71.2,2026-08-05
283,000798,中水渔业,8.04,0.25,0.37,-28.12,8.024903261664,0.0939204,63.71065369,-314,2781,72.8,2026-08-05
284,000799,酒鬼酒,40.86,-0.56,1.07,100.03,40.654520746252,0.2671204,57.71174977,307,4357,83.2,2026-08-05
285,000800,一汽解放,6.26,-1.73,0.1,77.55,6.39038103604,0.1941812,67.4361334,-365,1689,80.4,2026-08-05
286,000801,四川九洲,11.66,0.17,0.3,199.91,11.675122141473,0.146574,62.0651742,-6,3263,75.2,2026-08-05
287,000802,北京文化,4.38,2.34,13.27,-38.03,4.27628405816,0.2633016,63.86141391,88,2735,78.4,2026-08-05
288,000803,山高环能,7.15,0.85,1.18,19.06,7.10938442035,0.160474,58.40813185,-64,4218,72.8,2026-08-05
289,000807,云铝股份,26.92,0.37,0.73,6.48,26.445693775134,0.4403636,76.11356222,381,248,90.4,2026-08-05
290,000809,和展能源,3.26,-0.61,0.29,201.33,3.271144133774,0.2214084,57.64224718,136,4374,62.8,2026-08-05
291,000810,创维数字,9.81,-0.3,0.58,34.03,9.803623875206,0.2607944,71.64700505,398,787,84.4,2026-08-05
292,000811,冰轮环境,39.55,0.2,1.8,83.72,38.607271272368,0.4622696,79.14943965,91,82,84.8,2026-08-05
293,000812,陕西金叶,3.52,0.86,1.0,69.84,3.496710123395,0.1849444,55.56803047,72,4744,76.8,2026-08-05
294,000813,德展健康,3.3,-1.2,0.37,-50.26,3.357001509654,0.2333232,55.62523708,101,4736,74.0,2026-08-05
295,000815,美利云,18.83,-0.11,10.99,147.44,18.993868113827,0.3486044,66.80606462,-1650,1876,96.0,2026-08-05
296,000816,智慧农业,2.65,-0.75,0.59,-75.9,2.675390743779,0.3189344,60.31015131,1066,3752,74.8,2026-08-05
297,000818,航锦科技,13.75,0.44,1.26,140.38,13.649317572377,0.2740508,57.4287561,-542,4425,83.6,2026-08-05
298,000819,岳阳兴长,12.11,0.58,0.25,399.46,11.990464027552,0.2014524,57.94675592,-154,4314,66.8,2026-08-05
299,000820,神雾节能,3.82,-7.28,10.37,-616.56,4.147070917102,0.244767058824,53.86690951,-167,4949,84.8,2026-08-05
300,000821,ST京机,7.37,-0.94,0.33,48.21,7.386263798497,0.2694596,63.45584558,550,2854,73.2,2026-08-05
301,000822,山东海化,4.29,0.0,0.42,-11.96,4.295270460943,0.2022128,53.5848401,-1268,4974,71.6,2026-08-05
302,000823,超声电子,14.25,1.21,3.87,64.24,13.853087526627,0.3331468,71.31657284,258,846,78.8,2026-08-05
303,000825,太钢不锈,3.59,-1.1,0.16,253.36,3.639859577606,0.2426408,63.41369089,-248,2861,75.6,2026-08-05
304,000826,*ST启环,1.75,-2.23,0.58,-3.44,1.792891231495,0.3148852,57.20172148,-7,4475,74.8,2026-08-05
305,000828,东莞控股,9.94,-1.19,0.22,9.08,10.098010894601,0.271854,70.69866546,2,943,70.8,2026-08-05
306,000829,天音控股,8.49,-1.05,0.88,-85.72,8.57884509536,0.23271,62.12758372,-138,3243,81.6,2026-08-05
307,000830,鲁西化工,12.96,-0.31,0.35,14.09,12.92053913929,0.3215508,75.73764652,895,278,81.2,2026-08-05
308,000831,中国稀土,52.74,2.21,1.81,100.99,51.016112241023,0.4611376,69.11841864,1296,1290,83.2,2026-08-05
309,000833,粤桂股份,20.1,-1.23,1.6,18.69,20.042271102747,0.3420684,74.17473492,598,428,78.0,2026-08-05
310,000837,秦川机床,9.93,0.3,0.47,104.67,9.919651520809,0.209324,63.71489218,1396,2777,82.8,2026-08-05
311,000838,*ST发展,,,0.0,-47.72,2.44159414986,0.1843432,60.62096084,-555,3662,76.4,2026-08-05
312,000839,国安股份,2.84,-0.35,1.09,-865.63,2.825656594377,0.3096876,62.66409831,-2166,3075,86.8,2026-08-05
313,000848,承德露露,8.88,-1.22,0.36,9.11,8.995267703903,0.119452,68.6829219,-420,1403,80.8,2026-08-05
314,000850,华茂股份,4.07,0.49,0.32,-4.87,4.029370355586,0.2600804,63.00630962,1025,2978,66.4,2026-08-05
315,000852,石化机械,5.34,-0.56,0.26,-199.43,5.333355825635,0.248542,60.08079148,806,3815,71.6,2026-08-05
316,000856,冀东装备,7.84,0.38,0.46,-32.33,7.837522495938,0.1064912,57.47705511,-969,4415,71.6,2026-08-05
317,000858,五 粮 液,74.76,-0.98,0.3,9.0,75.590306238858,0.339108,68.87826587,-436,1356,92.0,2026-08-05
318,000859,国风新材,8.51,-1.39,1.33,-88.5,8.54293398876,0.2336672,63.90105863,1728,2721,81.2,2026-08-05
319,000860,顺鑫农业,10.86,-0.37,0.41,17.4,10.950347005685,0.205426,58.51721468,-130,4198,84.0,2026-08-05
320,000862,银星能源,5.52,-1.95,1.41,22.83,5.605013092868,0.2489364,52.96190795,-79,5030,80.8,2026-08-05
321,000863,三湘印象,3.9,-1.02,0.27,-226.73,3.937490484615,0.2356656,59.23370698,897,4035,66.4,2026-08-05
322,000868,安凯客车,3.59,-1.1,0.25,455.63,3.639058443359,0.121988,59.43215524,-132,3988,73.6,2026-08-05
323,000869,张  裕Ａ,17.38,-0.63,0.05,19.23,17.433978232619,0.1427152,66.42536282,-122,1997,70.4,2026-08-05
324,000875,电投绿能,5.21,-2.62,0.6,17.23,5.354809205558,0.3229872,54.24949297,-43,4906,78.4,2026-08-05
325,000876,新 希 望,6.92,-0.72,0.15,-8.68,6.923805248703,0.339614,61.94901362,1281,3298,82.4,2026-08-05
326,000877,天山股份,3.84,1.05,0.14,-4.57,3.79488426584,0.1743556,55.04095175,-1096,4809,77.2,2026-08-05
327,000878,云南铜业,16.77,0.0,1.53,15.05,16.546443326402,0.3965516,76.25094327,533,240,82.8,2026-08-05
328,000880,潍柴重机,22.8,-0.04,1.06,48.43,22.70706877099,0.2257632,70.17826424,441,1036,73.2,2026-08-05
329,000881,中广核技,6.48,-0.92,0.26,-26.01,6.553322120158,0.29108,55.83205708,-1135,4698,74.4,2026-08-05
330,000882,华联股份,1.43,-0.69,0.65,-26.11,1.431797944112,0.446692,60.00414925,254,3841,72.8,2026-08-05
331,000883,湖北能源,4.63,-1.07,0.11,16.19,4.685896638458,0.2376008,65.89202974,27,2155,76.0,2026-08-05
332,000885,城发环境,12.79,-1.08,0.21,6.54,12.95489040028,0.2507136,70.49370061,818,983,70.8,2026-08-05
333,000886,海南高速,4.58,-1.08,0.37,-48.19,4.638938917679,0.2122872,62.68793384,-1610,3071,75.6,2026-08-05
334,000887,中鼎股份,18.75,0.59,0.89,19.17,18.693796926572,0.4155928,78.57296217,-12,103,86.4,2026-08-05
335,000888,峨眉山Ａ,9.68,-0.51,0.33,21.53,9.715746048892,0.1849892,63.76247292,-4,2765,77.6,2026-08-05
336,000889,中嘉博创,4.31,9.95,3.25,-229.41,3.906256317322,0.2449056,55.3367739,-1111,4778,81.6,2026-08-05
337,000890,法尔胜,7.42,-0.13,1.79,-84.71,7.380183137044,0.1192328,61.95623699,1075,3296,70.8,2026-08-05
338,000892,欢瑞世纪,4.06,-0.73,5.32,-24.94,4.095933099891,0.24248,57.49255497,-3324,4412,93.2,2026-08-05
339,000893,亚钾国际,48.64,-0.73,0.56,21.1,48.822817943666,0.2710304,73.04564749,159,558,79.2,2026-08-05
340,000895,双汇发展,25.39,0.24,0.07,17.02,25.319172221,0.1608384,73.61675696,329,486,88.0,2026-08-05
341,000897,津滨发展,1.75,-0.57,0.26,-441.3,1.757378000254,0.378282,58.37540077,671,4228,68.8,2026-08-05
342,000898,鞍钢股份,2.04,-0.97,0.14,-3.28,2.060784526024,0.2183536,58.65541686,-1192,4162,74.8,2026-08-05
343,000899,赣能股份,10.86,-1.9,0.59,13.11,11.025790087048,0.21993,64.74539165,-226,2490,79.2,2026-08-05
344,000900,现代投资,3.7,-0.8,0.14,8.49,3.726889683986,0.1960628,65.14567467,76,2379,66.4,2026-08-05
345,000901,航天科技,15.06,0.87,0.85,199.96,14.864539060479,0.2321176,64.92117612,745,2434,78.8,2026-08-05
346,000902,新洋丰,13.73,0.0,0.2,8.64,13.717641950059,0.2773364,70.6143783,-18,964,75.2,2026-08-05
347,000903,ST云动,1.87,-1.06,0.48,-23.31,1.908847547706,0.310746,56.19243316,-596,4633,72.8,2026-08-05
348,000905,厦门港务,8.63,-1.15,0.3,19.48,8.711308218332,0.1648076,65.88877809,1101,2157,73.2,2026-08-05
349,000906,浙商中拓,5.46,-0.55,0.16,5.18,5.485309843118,0.1276,65.02292112,-141,2411,65.6,2026-08-05
350,000908,石药景峰,6.18,-0.48,0.78,740.7,6.217492518903,0.230085294118,59.07413147,-1602,4075,74.8,2026-08-05
351,000909,*ST数源,4.53,1.57,0.28,-73.19,4.447249485619,0.2850372,60.46351842,955,3708,68.8,2026-08-05
352,000910,大亚圣象,5.22,-0.19,0.13,-7.38,5.231120152913,0.1651268,57.75346827,619,4353,62.8,2026-08-05
353,000911,*ST广糖,4.42,0.0,0.42,-17.16,4.404178832475,0.2246128,54.48019681,-669,4876,69.6,2026-08-05
354,000912,泸天化,3.61,-0.82,0.17,-809.24,3.619334019785,0.219068,55.14939048,91,4801,70.4,2026-08-05
355,000913,钱江摩托,11.71,-2.17,0.4,-39.6,12.015136142489,0.1120344,60.53019507,-175,3686,72.4,2026-08-05
356,000915,华特达因,25.32,-0.51,0.36,13.41,25.470175771156,0.1391604,66.41528862,-1311,2002,75.6,2026-08-05
357,000917,电广传媒,7.14,-0.97,0.62,-27.31,7.232361859822,0.2276756,59.83308052,-474,3890,76.0,2026-08-05
358,000919,金陵药业,6.3,-0.47,0.3,34.98,6.314144345459,0.2754632,62.99493361,-1096,2982,71.2,2026-08-05
359,000920,沃顿科技,11.41,-0.35,0.64,30.57,11.327430362608,0.222182,76.10058711,335,251,78.4,2026-08-05
360,000921,海信家电,26.94,-1.03,0.19,9.01,26.946279336205,0.2098108,69.10174953,606,1295,78.0,2026-08-05
361,000922,佳电股份,11.54,-1.2,0.33,29.91,11.510211831803,0.4011768,66.3760982,-293,2012,76.4,2026-08-05
362,000923,河钢资源,14.7,-1.8,0.98,106.03,15.003022428835,0.3240524,73.46582104,1599,506,74.0,2026-08-05
363,000925,众合科技,7.64,0.66,0.68,-38.92,7.620735033712,0.282908,63.64767282,-797,2798,72.0,2026-08-05
364,000926,福星股份,2.17,0.46,0.65,-6.49,2.139905995879,0.360934,60.72423622,185,3628,65.2,2026-08-05
365,000927,中国铁物,2.46,-1.6,0.22,36.71,2.503221479447,0.3308704,67.25511608,-98,1740,69.2,2026-08-05
366,000928,中钢国际,5.13,-0.77,0.24,9.97,5.174066639947,0.2768144,66.68049504,1171,1918,74.4,2026-08-05
367,000929,兰州黄河,8.85,-0.11,0.53,-24.65,8.837702655353,0.232181960784,56.09224166,-708,4654,71.2,2026-08-05
368,000930,中粮科技,4.72,-0.63,0.17,-18.04,4.733820337485,0.2149176,56.32059462,-1228,4612,77.2,2026-08-05
369,000931,中 关 村,4.05,-0.49,0.23,-46.91,4.065990901005,0.115178,56.18770877,173,4635,72.0,2026-08-05
370,000932,华菱钢铁,3.8,-1.04,0.41,32.92,3.84707882069,0.4569512,71.34725062,20,838,81.2,2026-08-05
371,000933,神火股份,26.3,0.38,0.96,6.19,25.950381211894,0.4078692,80.52720904,218,41,90.4,2026-08-05
372,000935,四川双马,22.57,-1.35,0.23,73.27,22.808263570475,0.2699972,59.81354882,-979,3896,76.8,2026-08-05
373,000936,华西股份,5.25,-0.57,0.27,181.85,5.25546656236,0.2155464,55.15595765,-1069,4798,72.8,2026-08-05
374,000937,冀中能源,4.64,0.65,0.18,40.47,4.611145177025,0.1581388,56.58912601,-77,4576,75.2,2026-08-05
375,000938,紫光股份,37.65,1.92,5.38,34.17,37.103297569631,0.5229764,81.88706936,183,23,88.0,2026-08-05
376,000948,南天信息,15.34,-0.97,2.23,-62.77,15.181944721894,0.2473028,75.87407662,125,267,90.0,2026-08-05
377,000949,新乡化纤,6.47,0.31,0.6,23.1,6.397855955879,0.2920388,67.03089655,-744,1803,77.6,2026-08-05
378,000950,重药控股,5.26,-2.05,0.72,13.19,5.374091887594,0.328526,67.75890861,-316,1605,72.4,2026-08-05
379,000951,中国重汽,21.79,-1.04,0.2,14.01,21.763336035536,0.2621648,72.93782349,540,578,77.6,2026-08-05
380,000952,广济药业,5.85,-0.34,0.38,-15.9,5.873720426834,0.081996,54.10546622,-514,4922,68.8,2026-08-05
381,000953,中哲精化,5.61,0.54,0.39,538.46,5.620540088422,0.1537996,58.81571085,-1219,4134,69.2,2026-08-05
382,000955,欣龙控股,4.2,1.2,0.66,-743.43,4.124383094889,0.1020668,56.14412064,-330,4641,70.4,2026-08-05
383,000957,中通客车,10.14,-1.27,0.44,15.11,10.290094069049,0.1929968,66.80712914,-1199,1875,79.6,2026-08-05
384,000958,电投产融,5.45,-0.91,0.1,22.34,5.482116552206,0.2871404,68.83563809,887,1369,82.4,2026-08-05
385,000959,首钢股份,3.79,0.0,0.11,42.21,3.776237964633,0.2418916,70.87656549,-313,923,75.6,2026-08-05
386,000960,锡业股份,39.51,2.36,2.26,18.73,38.015270870287,0.4311208,77.13036254,-88,187,86.8,2026-08-05
387,000962,东方钽业,53.68,3.97,4.69,130.25,49.832474799388,0.4802764,76.10373287,284,250,86.8,2026-08-05
388,000963,华东医药,27.83,-0.32,0.29,12.17,27.884517403301,0.3279396,69.24804444,-718,1259,88.4,2026-08-05
389,000965,天保基建,3.14,-0.95,0.27,13.63,3.155682437466,0.2914332,63.52400336,1125,2832,72.8,2026-08-05
390,000966,长源电力,4.19,-2.33,0.68,34.84,4.282910335704,0.2788884,56.27148164,-80,4619,76.8,2026-08-05
391,000967,盈峰环境,9.28,-2.01,2.17,36.37,9.267608228371,0.456714,76.84192528,-124,207,90.8,2026-08-05
392,000968,蓝焰控股,6.94,0.14,0.6,11.37,6.923307102435,0.22973,61.06802805,-269,3547,78.4,2026-08-05
393,000969,安泰科技,17.24,0.29,1.1,45.64,17.089478757016,0.28463,74.01429869,-96,443,85.6,2026-08-05
394,000970,中科三环,13.69,3.56,3.48,169.07,13.193126396166,0.3564684,63.669681,-1284,2792,83.2,2026-08-05
395,000972,中基健康,3.37,0.0,0.24,-33.1,3.423329091642,0.191833333333,50.41167267,1,5150,63.2,2026-08-05
396,000973,佛塑科技,12.47,-0.16,0.92,13.77,12.398350306015,0.2850428,71.03192011,1727,890,82.4,2026-08-05
397,000975,山金国际,25.31,4.5,2.0,12.59,23.687312982316,0.3727576,79.89292674,821,58,83.2,2026-08-05
398,000977,浪潮信息,77.12,-0.1,1.85,46.81,77.465159772304,0.4657444,77.70967652,41,154,89.2,2026-08-05
399,000978,桂林旅游,6.08,0.0,0.37,-60.14,6.075014281862,0.3021904,62.86427377,335,3023,71.6,2026-08-05
400,000980,众泰汽车,1.74,-3.33,1.09,-26.75,1.802451554978,0.3044568,51.7482343,-8,5106,76.0,2026-08-05
401,000981,山子高科,3.09,-2.52,4.6,30.77,3.100082203028,0.5098236,67.16897183,495,1763,80.8,2026-08-05
402,000983,山西焦煤,6.51,0.77,0.31,11.44,6.456407812812,0.2676084,61.91402904,-290,3304,76.8,2026-08-05
403,000985,大庆华科,14.87,1.36,0.43,85.2,14.743586800574,0.0944132,60.2444204,487,3771,65.2,2026-08-05
404,000987,越秀资本,7.83,-0.76,0.14,7.57,7.892219060711,0.367624,69.79422184,1731,1126,76.0,2026-08-05
405,000988,华工科技,101.45,1.02,2.15,39.94,97.784690084998,0.4237628,66.65782446,-1250,1931,84.0,2026-08-05
406,000989,九芝堂,9.09,0.0,1.28,11.79,9.088923635556,0.2124528,65.1616286,-7,2371,83.6,2026-08-05
407,000990,诚志股份,6.57,0.31,1.0,12.0,6.511376474499,0.2980628,60.94523528,69,3580,78.4,2026-08-05
408,000993,闽东电力,10.12,-1.56,0.66,-42.62,10.248250557504,0.204112,52.93941744,-43,5032,72.8,2026-08-05
409,000995,皇台酒业,10.91,0.09,2.82,-100.35,10.755518330262,0.1805116,66.66400057,2608,1928,78.4,2026-08-05
410,000997,新 大 陆,19.15,2.52,1.32,17.25,18.838193960193,0.219226,64.20155754,-210,2647,83.6,2026-08-05
411,000998,隆平高科,8.21,-0.85,0.31,-23.05,8.304664951782,0.2243976,58.83799534,288,4129,80.0,2026-08-05
412,000999,华润三九,25.0,-1.26,0.25,12.44,25.246410060772,0.2196228,68.43294918,-514,1461,86.8,2026-08-05
413,001201,东瑞股份,11.49,0.79,0.5,-3.93,11.392582490336,0.1941812,56.86984661,-14,4535,65.6,2026-08-05
414,001202,炬申股份,13.04,-0.38,0.38,61.71,12.976504101921,0.0782296,60.15495089,321,3797,65.6,2026-08-05
415,001203,大中矿业,28.04,0.07,0.5,68.19,27.907981430933,0.2443216,68.45077468,-738,1452,70.4,2026-08-05
416,001205,盛航股份,13.66,0.0,0.17,16.32,13.59831009858,0.152222,61.80552636,786,3339,66.8,2026-08-05
417,001206,依依股份,16.4,0.8,2.38,27.38,16.252962346327,0.1524552,58.94960001,-1076,4100,75.2,2026-08-05
418,001207,联科科技,15.46,-0.51,0.18,17.96,15.501479098245,0.2035356,61.16179642,-110,3512,67.2,2026-08-05
